	variance
ATXN2L	0.0807685
ATXN3	1.02357
ATXN3L	0.017017
ATXN7	0.0219044
ATXN7L2	0.132793
ATXN7L3	0.140092
AUH	0.196043
AUNIP	0.313121
AUP1	0.0356257
AURKA	0.698997
AURKAIP1	0.153163
AURKAPS1	0.0355238
AURKB	0.675651
AURKC	0.016123
AUTS2	0.603057
AVEN	0.132772
AVIL	0.0865796
AVL9	0.118709
AVP	0.0415481
AVPI1	0.252417
AVPR1A	0.0192019
AVPR1B	0.031116
AWAT1	0.0181794
AWAT2	0.0397841
AXDND1	0.0109725
AXIN1	0.0851292
AXIN2	0.418595
AXL	0.267031
AZGP1	2.37378
AZI2	0.104963
AZIN1	0.341436
AZIN2	0.14457
AZU1	0.0849526
B2M	0.36996
B3GALNT1	0.0671275
B3GALNT2	0.0947652
B3GALT1	0.0216081
B3GALT2	0.0276693
B3GALT4	0.170803
B3GALT5	0.011861
B3GALTL	0.0974512
B3GAT1	0.0779982
B3GAT2	0.0154884
B3GAT3	0.176188
B3GNT2	0.251702
B3GNT3	0.0374201
B3GNT4	0.0413411
B3GNT5	0.033764
B3GNT6	0.0317711
B3GNT7	0.0196307
B3GNT8	0.106559
B3GNT9	0.0201902
B3GNTL1	0.0983732
B4GALNT1	0.0705496
B4GALNT2	0.0190362
B4GALNT3	0.0258645
B4GALNT4	0.470043
B4GALT2	0.100976
B4GALT3	0.284102
B4GALT4	0.0670352
B4GALT5	0.3582
B4GALT6	0.0221887
B9D1	0.141774
BAALC	0.146918
BAALCOS	0.0201436
BAAT	0.0198375
BABAM1	0.146523
BACE1	0.0272489
BACE2	0.625836
BACH1	0.0115355
BACH2	0.0126369
BAD	0.0605547
BAG3	0.375785
BAG4	0.138285
BAG5	0.0231017
BAG6	0.092672
BAHD1	0.0354585
BAI1	0.0107614
BAI2	0.257763
BAI3	0.0683874
BAIAP2	0.0945387
BAIAP2L1	0.599872
BAIAP2L2	0.375558
BAIAP3	0.108386
BAK1	0.0879792
BANF1	0.118493
BANF2	0.0100346
BANK1	0.627459
BANP	0.15096
BAP1	0.0957539
BARD1	0.341727
BARHL1	0.0158848
BARHL2	0.0284142
BARX1	0.0787981
BARX2	0.315047
BASP1	0.753606
BATF	0.513145
BATF2	0.14593
BATF3	0.171926
BAX	0.0871155
BAZ1A	0.135521
BAZ1B	0.0343305
BAZ2A	0.0218558
BAZ2B	0.214555
BBOX1	0.661384
BBS10	0.0588254
BBS2	0.401894
BBS4	0.263828
BBS5	0.0356586
BBS7	0.0290458
BBS9	0.0332243
BBX	0.170266
BCAM	0.147588
BCAN	0.0550032
BCAP29	0.0151505
BCAP31	0.182336
BCAR1	0.158415
BCAR3	0.608543
BCAS1	0.742199
BCAS2	0.0143235
BCAS3	0.0517671
BCAS4	0.746087
BCAT1	0.586136
BCAT2	0.365806
BCCIP	0.207967
BCDIN3D	0.163893
BCHE	0.352059
BCKDHA	0.178199
BCKDHB	0.123113
BCKDK	0.183982
BCL10	0.156604
BCL11A	0.42684
BCL11B	0.172036
BCL2	0.292312
BCL2A1	0.0295287
BCL2L1	0.116385
BCL2L10	0.0265567
BCL2L11	0.0495465
BCL2L12	0.242786
BCL2L13	0.145178
BCL2L14	0.00761369
BCL2L15	0.00984681
BCL2L2	0.167183
BCL3	0.276813
BCL6	0.122641
BCL6B	0.0835709
BCL7A	0.0174372
BCL7B	0.0654305
BCL7C	0.18798
BCL9	0.31639
BCL9L	0.12772
BCLAF1	0.046272
BCMO1	0.0496552
BCOR	0.210537
BCORL1	0.114535
BCORP1	0.0150054
BCR	0.0301285
BCS1L	0.105582
BDH1	0.0232658
BDKRB1	0.0414462
BDKRB2	0.0667483
BDNF	0.00720009
BDP1	0.0922791
BECN1	0.156127
BEGAIN	0.0606355
BEND3	0.0265919
BEND4	0.00766346
BEND5	0.106039
BEND6	0.251151
BEND7	0.0396424
BEST1	0.104712
BEST2	0.0314294
BEST3	0.00825146
BET1	0.157371
BET1L	0.0795997
BEX1	1.57263
BEX2	1.25445
BEX4	0.569019
BEX5	0.271654
BFAR	0.123572
BFSP1	0.0499234
BFSP2	0.0491986
BGLAP	0.0641291
BGN	0.516799
BHLHA15	0.0254336
BHLHB9	0.089961
BHLHE22	0.377512
BHLHE23	0.0210446
BHLHE40	0.45921
BHLHE41	0.393161
BHMT	0.0204838
BICC1	0.0302805
BICD1	0.0316523
BICD2	0.0507967
BID	0.120669
BIK	0.591203
BIN1	0.483749
BIN2	0.0179965
BIN3	0.115902
BIRC2	0.110111
BIRC3	0.126644
BIRC5	0.500378
BIRC6	0.0856471
BIRC7	0.0177223
BIRC8	0.012307
BIVM	0.298627
BLCAP	0.19194
BLID	0.0200532
BLK	0.226506
BLM	0.206842
BLMH	0.297005
BLNK	0.0185175
BLOC1S1	0.159935
BLOC1S2	0.048427
BLOC1S3	0.0147712
BLOC1S5	0.0266462
BLVRA	0.528254
BLVRB	0.528721
BMF	0.0378947
BMI1	0.454699
BMP1	0.0661245
BMP10	0.0208415
BMP15	0.0189906
BMP2	0.15224
BMP2K	0.0471731
BMP3	0.04753
BMP4	0.0580614
BMP5	0.111151
BMP6	0.109698
BMP7	0.394566
BMP8A	0.0171538
BMPER	0.0282362
BMPR1A	0.0705898
BMPR1B	2.41392
BMPR2	0.163011
BMS1	0.0145878
BMS1P4	0.00658559
BMS1P5	0.0298329
BMX	0.00923438
BNC1	0.00847485
BNC2	0.288483
BNIP1	0.0696874
BNIP2	0.160522
BNIP3	0.525959
BNIP3L	0.142887
BNIPL	0.109464
BOC	0.212079
BOD1	0.212671
BOD1L1	0.0164933
BOK	0.264942
BOLA2	0.279042
BOLA3	0.220413
BOLL	0.00536257
BOP1	0.0959839
BORA	0.181473
BPGM	0.0124837
BPHL	0.198724
BPI	0.0673422
BPIFA1	0.0182694
BPIFA2	0.0214577
BPIFA3	0.00878911
BPIFB1	1.75867
BPIFB2	0.297382
BPIFB3	0.0253345
BPIFB4	0.057467
BPIFB6	0.0354018
BPIFC	0.0209054
BPNT1	0.182947
BPTF	0.0195762
BRAF	0.0811091
BRAT1	0.193586
BRCA1	0.116489
BRCA2	0.029451
BRD1	0.0762456
BRD2	0.177927
BRD3	0.333534
BRD4	0.017508
BRD7	0.0851164
BRD8	0.157468
BRD9	0.0555178
BRDT	0.0552698
BRE	0.104774
BRF1	0.0181934
BRF2	0.531835
BRI3	0.341854
BRI3BP	0.132695
BRICD5	0.163431
BRINP1	0.399414
BRINP2	0.804226
BRINP3	0.526332
BRIX1	0.154554
BRK1	0.368592
BRMS1	0.164993
BRMS1L	0.0316137
BROX	0.112987
BRPF1	0.130537
BRPF3	0.170146
BRS3	0.0164943
BRSK1	0.515678
BRSK2	0.057753
BRWD1	0.0377366
BRWD3	0.0405134
BSCL2	0.249545
BSDC1	0.177999
BSG	0.0955228
BSN	0.367076
BSND	0.0169647
BST2	1.26211
BSX	0.0177875
BTAF1	0.16111
BTBD1	0.159416
BTBD10	0.0852725
BTBD11	0.00644484
BTBD16	0.0319815
BTBD17	0.0344423
BTBD3	0.142027
BTBD6	0.139282
BTBD7	0.0384239
BTBD8	0.0101691
BTBD9	0.024167
BTC	0.181546
BTD	0.243363
BTF3	0.271064
BTF3L4	0.196259
BTG1	0.347313
BTG2	0.994803
BTG3	0.442238
BTG4	0.0251348
BTK	0.132161
BTLA	0.108329
BTN1A1	0.0651041
BTN2A1	0.0192158
BTN2A2	0.0358768
BTN2A3	0.0173985
BTN3A1	0.0912487
BTN3A2	0.331588
BTN3A3	0.246593
BTNL2	0.0392967
BTNL3	0.022305
BTNL8	0.0111097
BTRC	0.100181
BUB1	0.481211
BUB1B	0.0659914
BUB3	0.24854
BUD13	0.0560985
BUD31	0.0969814
BVES	0.015705
BVES-AS1	0.017968
BYSL	0.193755
BZRAP1	0.264071
BZW1	0.1002
BZW2	0.333811
C10orf10	0.684894
C10orf11	0.239206
C10orf111	0.0223414
C10orf113	0.0201172
C10orf12	0.0447989
C10orf120	0.0171503
C10orf128	0.0731604
C10orf2	0.125938
C10orf32	0.407005
C10orf53	0.0173819
C10orf62	0.0185837
C10orf71	0.015194
C10orf76	0.0959908
C10orf82	0.167973
C10orf88	0.0577976
C10orf90	0.0573839
C10orf91	0.0184163
C10orf95	0.0215853
C10orf99	0.0632006
C11orf1	0.469233
C11orf16	0.0250283
C11orf24	0.101304
C11orf30	0.0247274
C11orf31	0.0637138
C11orf40	0.0223847
C11orf42	0.0180524
C11orf44	0.0187843
C11orf45	0.052405
C11orf48	0.168938
C11orf49	0.0317291
C11orf52	0.241521
C11orf53	0.0229185
C11orf54	0.140667
C11orf57	0.0833058
C11orf58	0.0140028
C11orf63	0.0178653
C11orf65	0.0109433
C11orf68	0.113807
C11orf70	0.319913
C11orf71	0.133098
C11orf73	0.12879
C11orf74	0.206169
C11orf80	0.462727
C11orf84	0.0779335
C11orf85	0.0237497
C11orf87	0.0198545
C11orf88	0.130038
C11orf91	0.0173484
C11orf95	0.0351792
C12orf10	0.15046
C12orf29	0.200816
C12orf4	0.121897
C12orf40	0.00722291
C12orf42	0.0165506
C12orf43	0.0624789
C12orf45	0.134885
C12orf49	0.132797
C12orf5	0.215106
C12orf50	0.00886316
C12orf54	0.0328988
C12orf55	0.0170533
C12orf56	0.106084
C12orf57	0.29766
C12orf60	0.181398
C12orf61	0.0160812
C12orf66	0.102253
C12orf71	0.0165395
C12orf75	0.788844
C12orf76	0.133399
C14orf105	0.0171672
C14orf132	0.8191
C14orf142	0.187534
C14orf144	0.0151459
C14orf166	0.274309
C14orf169	0.103025
C14orf177	0.0167769
C14orf178	0.0136841
C14orf180	0.0606692
C14orf181	0.0480755
C14orf182	0.0171621
C14orf184	0.17845
C14orf2	0.164921
C14orf28	0.125153
C14orf37	0.120863
C14orf39	0.00777432
C14orf79	0.360757
C14orf80	0.191702
C14orf93	0.10521
C15orf26	0.0314771
C15orf27	0.0310253
C15orf32	0.0187133
C15orf41	0.0735056
C15orf43	0.0103576
C15orf48	0.653554
C15orf53	0.0168127
C15orf56	0.0218827
C15orf57	0.0861922
C15orf59	0.485053
C15orf61	0.190536
C15orf62	0.0147995
C16orf13	0.127737
C16orf3	0.0170985
C16orf45	0.522516
C16orf46	0.0161341
C16orf47	0.0170032
C16orf52	0.0562556
C16orf54	0.0133828
C16orf58	0.196362
C16orf59	0.342658
C16orf62	0.0827475
C16orf70	0.0717439
C16orf71	0.0221475
C16orf72	0.162537
C16orf74	0.142085
C16orf78	0.0170616
C16orf80	0.225848
C16orf82	0.0188141
C16orf86	0.05186
C16orf87	0.18195
C16orf89	0.0416867
C16orf90	0.0163267
C16orf91	0.262942
C16orf93	0.490357
C17orf100	0.0411939
C17orf47	0.0314082
C17orf49	0.161525
C17orf50	0.0181293
C17orf51	0.0147269
C17orf53	0.348218
C17orf58	0.637875
C17orf59	0.105069
C17orf62	0.195873
C17orf64	0.0239617
C17orf67	0.0511444
C17orf70	0.256642
C17orf74	0.022808
C17orf75	0.21505
C17orf78	0.017789
C17orf80	0.109385
C17orf82	0.123376
C17orf85	0.119111
C17orf97	0.492901
C17orf98	0.106933
C18orf21	0.124789
C18orf25	0.0419637
C18orf32	0.213182
C18orf54	0.114696
C18orf8	0.0983221
C19orf10	0.370467
C19orf12	0.0856569
C19orf18	0.151491
C19orf24	0.119748
C19orf25	0.126325
C19orf26	0.0596188
C19orf33	3.08442
C19orf40	0.0635999
C19orf43	0.187965
C19orf44	0.077069
C19orf47	0.0495306
C19orf48	0.252651
C19orf52	0.132236
C19orf53	0.109756
C19orf54	0.122653
C19orf57	0.0152101
C19orf60	0.0468905
C19orf66	0.261403
C19orf67	0.0186179
C19orf70	0.161424
C19orf73	0.0748296
C19orf80	0.0437854
C1D	0.0114562
C1GALT1	0.12215
C1GALT1C1	0.164205
C1QA	0.632456
C1QB	1.09359
C1QBP	0.267133
C1QC	0.902429
C1QL1	0.0910831
C1QL2	0.0615394
C1QL3	0.00912183
C1QL4	0.0922595
C1QTNF1	0.0359101
C1QTNF2	0.0166985
C1QTNF3	0.208893
C1QTNF4	0.134004
C1QTNF6	0.0492488
C1QTNF7	0.0579359
C1QTNF8	0.022591
C1QTNF9	0.019939
C1R	1.45645
C1S	0.665605
C1orf100	0.0310219
C1orf101	0.076526
C1orf105	0.0149453
C1orf106	1.82277
C1orf109	0.106302
C1orf110	0.0890283
C1orf111	0.0188007
C1orf112	0.23489
C1orf115	1.048
C1orf116	0.0700016
C1orf122	0.260322
C1orf123	0.140984
C1orf127	0.0489834
C1orf131	0.134762
C1orf132	0.0218917
C1orf141	0.00844168
C1orf146	0.00882354
C1orf147	0.0199739
C1orf158	0.049812
C1orf159	0.103596
C1orf162	0.72122
C1orf167	0.0233313
C1orf168	0.440743
C1orf177	0.0160104
C1orf180	0.0179195
C1orf185	0.0307564
C1orf189	0.0232996
C1orf192	0.0550968
C1orf194	0.0164791
C1orf198	0.369699
C1orf200	0.0097663
C1orf21	0.62703
C1orf213	0.0090709
C1orf225	0.312527
C1orf226	0.00980248
C1orf228	0.112565
C1orf35	0.143044
C1orf43	0.214703
C1orf50	0.113808
C1orf53	0.52043
C1orf54	0.352268
C1orf56	0.14314
C1orf61	0.127812
C1orf64	4.31897
C1orf74	0.142524
C1orf84	0.00869862
C1orf85	0.213392
C1orf86	0.197036
C1orf87	0.00832918
C1orf94	0.0426634
C1orf95	0.0246831
C2	0.56655
C20orf141	0.0203798
C20orf144	0.0161242
C20orf166	0.0258883
C20orf173	0.0161835
C20orf181	0.0222395
C20orf187	0.0145594
C20orf194	0.0280117
C20orf195	0.0559969
C20orf24	0.267388
C20orf26	0.0753482
C20orf27	0.262017
C20orf85	0.169652
C20orf96	0.11721
C21orf128	0.045554
C21orf2	0.266024
C21orf33	0.141617
C21orf37	0.025285
C21orf58	0.0229476
C21orf59	0.101737
C21orf62	0.0202829
C21orf67	0.0460671
C21orf91	0.0463135
C21orf91-OT1	0.0277654
C22orf15	0.0344344
C22orf23	0.0401727
C22orf31	0.0217702
C22orf39	0.0812402
C22orf42	0.0168282
C22orf46	0.0179016
C2CD2	0.23925
C2CD2L	0.0762285
C2CD3	0.0212657
C2CD4A	0.0556221
C2CD4B	0.360026
C2CD5	0.226117
C2orf15	0.206576
C2orf16	0.0458095
C2orf27A	0.0675028
C2orf27B	0.0137606
C2orf40	1.48599
C2orf43	0.127439
C2orf44	0.0848519
C2orf47	0.151258
C2orf49	0.115528
C2orf57	0.0156805
C2orf66	0.0144778
C2orf69	0.0329313
C2orf70	0.0206764
C2orf71	0.0288579
C2orf74	0.1928
C2orf76	0.153578
C2orf78	0.00930933
C2orf82	1.53992
C2orf83	0.0164052
C2orf88	0.0871542
C3	0.868669
C3P1	0.00796736
C3orf14	0.376015
C3orf17	0.027749
C3orf18	0.0786709
C3orf20	0.0199666
C3orf22	0.0179153
C3orf27	0.0224169
C3orf30	0.0120899
C3orf35	0.0177385
C3orf36	0.0319659
C3orf38	0.176714
C3orf52	0.481125
C3orf55	0.00812347
C3orf56	0.0230482
C3orf58	0.400787
C3orf65	0.00992937
C3orf67	0.0324203
C3orf70	0.144087
C4A	0.448195
C4BPA	0.0688654
C4BPB	0.0359739
C4orf17	0.0198975
C4orf19	0.226078
C4orf22	0.023901
C4orf26	0.0267607
C4orf27	0.137807
C4orf29	0.0578007
C4orf32	0.242442
C4orf36	0.0567838
C4orf45	0.0171263
C4orf47	0.0259901
C4orf48	0.778275
C4orf50	0.0180457
C4orf6	0.0182849
C5	0.270506
C5AR2	0.0273469
C5orf15	0.0498338
C5orf20	0.29461
C5orf22	0.0646038
C5orf23	0.171347
C5orf24	0.0683687
C5orf27	0.249527
C5orf28	0.0630723
C5orf30	0.551801
C5orf34	0.0360762
C5orf38	0.0927499
C5orf42	0.0195349
C5orf45	0.10578
C5orf46	1.28112
C5orf47	0.0189201
C5orf51	0.101705
C5orf63	0.0306993
C6	0.290525
C6orf1	0.0315348
C6orf10	0.0187519
C6orf106	0.0678434
C6orf114	0.0265944
C6orf118	0.0211242
C6orf120	0.121453
C6orf134	0.0377851
C6orf136	0.154117
C6orf141	1.14356
C6orf15	0.254968
C6orf163	0.0169175
C6orf165	0.102604
C6orf201	0.0158643
C6orf203	0.0576942
C6orf211	0.611961
C6orf222	0.0265637
C6orf223	0.0274393
C6orf226	0.18059
C6orf25	0.0429892
C6orf47	0.168379
C6orf48	0.277601
C6orf52	0.315164
C6orf57	0.136326
C6orf58	0.200589
C6orf62	0.197089
C6orf89	0.130091
C7	0.462863
C7orf13	0.189115
C7orf25	0.0884274
C7orf26	0.12231
C7orf33	0.0195045
C7orf34	0.0187086
C7orf43	0.106288
C7orf49	0.116697
C7orf50	0.182861
C7orf57	0.0628176
C7orf61	0.0507534
C7orf62	0.0281904
C7orf63	0.433091
C7orf66	0.0178885
C7orf69	0.0142754
C8A	0.0261732
C8B	0.0419704
C8G	0.0395038
C8orf31	0.021823
C8orf34	0.654307
C8orf37	0.0228508
C8orf4	2.06001
C8orf44	0.0812206
C8orf46	0.111653
C8orf49	0.0168235
C8orf58	0.0453242
C8orf59	0.344783
C8orf74	0.00888531
C8orf76	0.201845
C8orf82	0.286733
C8orf86	0.016027
C9	0.0159525
C9orf114	0.177359
C9orf116	0.87759
C9orf117	0.0285818
C9orf131	0.0113245
C9orf135	0.108387
C9orf139	0.0170072
C9orf142	0.180475
C9orf152	1.87777
C9orf153	0.0149156
C9orf156	0.104334
C9orf16	0.101701
C9orf163	0.036579
C9orf171	0.0678429
C9orf24	0.106159
C9orf3	0.105639
C9orf37	0.0920747
C9orf41	0.0343039
C9orf43	0.0335572
C9orf47	0.143288
C9orf50	0.0414491
C9orf57	0.0213899
C9orf62	0.0579148
C9orf72	0.030742
C9orf78	0.0957093
C9orf84	0.0107997
C9orf85	0.0226378
C9orf89	0.341712
C9orf9	0.286723
CA1	0.0203971
CA10	0.0237374
CA11	0.540833
CA12	2.52234
CA13	0.0853252
CA14	0.0797939
CA2	2.09796
CA3	0.0349127
CA4	0.246465
CA5A	0.0229203
CA5B	0.15708
CA6	0.0506459
CA7	0.00898184
CA8	0.59587
CA9	0.658656
CAAP1	0.0859213
CAB39	0.145787
CAB39L	0.0383892
CABIN1	0.152953
CABLES1	0.203029
CABLES2	0.15552
CABP1	0.00997131
CABP2	0.0101488
CABP4	0.335462
CABP5	0.0166925
CABS1	0.0142652
CABYR	0.133631
CACFD1	0.222387
CACHD1	0.0212541
CACNA1A	0.0146945
CACNA1B	0.048731
CACNA1C	0.0121311
CACNA1D	0.0242446
CACNA1E	0.0422863
CACNA1F	0.0906713
CACNA1G	0.00624946
CACNA1H	1.01619
CACNA1I	0.130591
CACNA1S	0.024682
CACNA2D1	0.017601
CACNA2D2	0.193632
CACNA2D3	0.161623
CACNA2D4	0.0182471
CACNB1	0.00803004
CACNB2	0.105917
CACNB3	0.486301
CACNB4	0.0144092
CACNG1	0.401945
CACNG2	0.0343379
CACNG3	0.0201731
CACNG4	0.0359456
CACNG5	0.0090968
CACNG6	0.0210454
CACNG7	0.0167261
CACNG8	0.00819313
CACTIN	0.0666274
CACUL1	0.0420241
CACYBP	0.173114
CAD	0.131205
CADM1	0.758554
CADM2	0.0641472
CADM3	0.0360539
CADM4	0.267202
CADPS	0.0321881
CADPS2	0.141554
CAGE1	0.0200976
CALB1	0.0178549
CALB2	0.420805
CALCA	0.0200035
CALCB	0.0376116
CALCOCO1	0.110649
CALCOCO2	0.165287
CALCR	0.0514611
CALCRL	0.229883
CALD1	0.524029
CALHM2	0.110992
CALM1	0.188051
CALM2	0.131096
CALM3	0.169134
CALML3	0.831027
CALML4	0.282985
CALML5	3.93222
CALML6	0.0296498
CALN1	0.0831053
CALR	0.145033
CALR3	0.0228258
CALU	0.327361
CALY	0.559314
CAMK1	0.202636
CAMK1D	0.161897
CAMK1G	0.662269
CAMK2A	0.0344884
CAMK2B	0.239546
CAMK2D	0.059333
CAMK2G	0.0753043
CAMK2N1	1.31967
CAMK2N2	0.108685
CAMK4	0.00896767
CAMKK1	0.0101817
CAMKK2	0.0626242
CAMKMT	0.0910686
CAMKV	0.112298
CAMLG	0.1734
CAMP	0.938695
CAMSAP1	0.0968813
CAMSAP2	0.268688
CAMSAP3	0.134509
CAMTA1	0.324556
CAMTA2	0.0469912
CAND1	0.11417
CAND2	0.0518546
CANT1	0.435972
CANX	0.188947
CAP1	0.158093
CAP2	0.929881
CAPG	0.222123
CAPN1	0.349516
CAPN10	0.0136905
CAPN11	0.243898
CAPN12	0.286109
CAPN13	1.78652
CAPN14	0.0362888
CAPN15	0.122139
CAPN2	0.160695
CAPN3	0.0348333
CAPN5	0.219617
CAPN7	0.102292
CAPN9	0.706581
CAPNS1	0.117331
CAPRIN1	0.135191
CAPRIN2	0.113189
CAPS	0.698517
CAPS2	0.021426
CAPSL	0.0310912
CAPZA1	0.112718
CAPZA2	0.184366
CAPZA3	0.0392022
CAPZB	0.130116
CARD10	0.419916
CARD11	0.101596
CARD14	0.0408149
CARD16	0.0312335
CARD17	0.0396242
CARD18	0.015302
CARD9	0.281326
CARF	0.0320468
CARHSP1	0.635449
CARKD	0.242113
CARM1	0.209209
CARS	0.107136
CARS2	0.128811
CARTPT	2.89331
CASC1	0.474156
CASC10	0.055897
CASC2	0.0295533
CASC3	0.394291
CASC4	0.152235
CASC5	0.0169913
CASD1	0.504848
CASK	0.254227
CASKIN1	0.0155548
CASKIN2	0.039589
CASP1	0.538137
CASP10	0.0120124
CASP12	0.0142072
CASP14	0.219991
CASP2	0.0990769
CASP3	0.151133
CASP4	0.0211924
CASP5	0.0214939
CASP6	0.128479
CASP7	0.0427753
CASP8	0.0250941
CASP9	0.0427032
CASQ1	0.161081
CASQ2	0.176706
CASS4	0.0176592
CAST	0.113252
CASZ1	0.417881
CAT	0.245836
CATIP	0.0273605
CATSPER1	0.067298
CATSPER2	0.0326393
CATSPER2P1	0.0309565
CATSPER3	0.0323219
CATSPER4	0.0167919
CATSPERB	0.247908
CATSPERD	0.0149471
CATSPERG	0.0775818
CAV1	0.412908
CAV2	0.205354
CAV3	0.0141891
CBFA2T2	0.132966
CBFA2T3	0.0123551
CBFB	0.0650614
CBL	0.0937473
CBLB	0.161209
CBLC	0.356464
CBLL1	0.0705401
CBLN1	0.0850594
CBLN2	1.08393
CBLN3	0.0721459
CBLN4	0.110151
CBR1	0.0903906
CBR3	0.569872
CBR4	0.331288
CBWD1	0.00644165
CBWD5	0.027986
CBX1	0.219213
CBX2	0.0278521
CBX3	0.0700489
CBX4	0.41885
CBX5	0.152981
CBX6	0.484997
CBX7	0.317461
CBX8	0.0995414
CBY1	0.0497455
CBY3	0.0145492
CC2D1A	0.0790418
CC2D1B	0.0436753
CC2D2A	0.156197
CCAR1	0.0330165
CCAR2	0.0358269
CCBE1	0.0187726
CCBL1	0.211711
CCBL2	0.0127952
CCDC101	0.120411
CCDC102A	0.252693
CCDC102B	0.0170779
CCDC103	0.133916
CCDC104	0.0680416
CCDC105	0.0141823
CCDC106	0.374552
CCDC107	0.0564972
CCDC108	0.0160261
CCDC109B	0.420781
CCDC11	0.0598584
CCDC110	0.079646
CCDC112	0.0969849
CCDC113	0.023766
CCDC114	0.0332747
CCDC116	0.0166266
CCDC117	0.154197
CCDC12	0.101033
CCDC120	0.12012
CCDC121	0.0309122
CCDC122	0.0181481
CCDC124	0.105922
CCDC125	0.0614053
CCDC126	0.177408
CCDC127	0.135565
CCDC13	0.00816536
CCDC130	0.199366
CCDC132	0.0691587
CCDC134	0.0516094
CCDC135	0.00918335
CCDC136	0.109646
CCDC137	0.045343
CCDC138	0.071815
CCDC14	0.256792
CCDC140	0.0681016
CCDC141	0.0161621
CCDC142	0.0165774
CCDC144B	0.00781102
CCDC146	0.126826
CCDC147	0.0342381
CCDC148	0.0560057
CCDC149	0.207385
CCDC15	0.106052
CCDC150	0.00800671
CCDC151	0.522719
CCDC155	0.0168954
CCDC157	0.0284844
CCDC158	0.0212405
CCDC162P	0.0189593
CCDC163P	0.0207951
CCDC167	0.288489
CCDC169	0.0158038
CCDC17	0.044674
CCDC170	0.590445
CCDC171	0.0484361
CCDC173	0.0447041
CCDC175	0.0178613
CCDC176	0.281434
CCDC178	0.240876
CCDC18	0.0240653
CCDC181	0.0233012
CCDC184	0.0339722
CCDC185	0.017798
CCDC186	0.0511367
CCDC22	0.0607277
CCDC23	0.201109
CCDC24	0.492098
CCDC25	0.175997
CCDC27	0.0193421
CCDC28A	0.204747
CCDC28B	0.159664
CCDC3	0.4487
CCDC30	0.0180875
CCDC33	0.00949241
CCDC34	0.341889
CCDC36	0.0307639
CCDC37	0.0146903
CCDC38	0.0173342
CCDC42	0.0222145
CCDC47	0.142359
CCDC50	0.0437604
CCDC51	0.0963255
CCDC54	0.0172123
CCDC57	0.0722702
CCDC58	0.280391
CCDC59	0.160233
CCDC6	0.25669
CCDC60	0.0531004
CCDC61	0.0355345
CCDC62	0.012567
CCDC64	0.016665
CCDC64B	0.271512
CCDC65	0.0552137
CCDC66	0.11107
CCDC67	0.0385519
CCDC69	0.0809794
CCDC7	0.00870509
CCDC70	0.023693
CCDC71	0.0500718
CCDC73	0.0179246
CCDC74A	0.942374
CCDC77	0.255808
CCDC78	0.0556376
CCDC8	0.0943461
CCDC80	0.295744
CCDC81	0.0889085
CCDC82	0.0157875
CCDC83	0.0368064
CCDC84	0.184086
CCDC85A	0.0535273
CCDC85C	0.282377
CCDC86	0.20251
CCDC87	0.0274191
CCDC88A	0.071699
CCDC88B	0.0613697
CCDC89	0.0832672
CCDC9	0.0373192
CCDC90B	0.104536
CCDC91	0.0272445
CCDC92	0.152571
CCDC93	0.0640591
CCDC94	0.0883299
CCDC96	0.0558459
CCDC97	0.0991403
CCER1	0.0204455
CCHCR1	0.0320192
CCIN	0.0204707
CCK	0.0462506
CCKBR	0.198547
CCL1	0.0233635
CCL11	0.0305855
CCL13	0.68112
CCL14	0.371473
CCL15	0.0150294
CCL16	0.0263898
CCL17	0.0859675
CCL18	0.144541
CCL19	2.88935
CCL2	1.33578
CCL20	0.226276
CCL21	1.23094
CCL22	0.388224
CCL23	0.0810536
CCL24	0.0152522
CCL25	0.0102764
CCL26	0.0434474
CCL27	0.0242697
CCL28	0.143749
CCL3	0.267947
CCL3L1	0.555272
CCL4	0.0130856
CCL4L1	0.150525
CCL5	1.78681
CCL7	0.103806
CCL8	1.59739
CCM2	0.050815
CCNA1	0.190317
CCNA2	0.498881
CCNB1	0.325257
CCNB1IP1	0.0601642
CCNB2	0.954454
CCNB3	0.0179575
CCNC	0.44767
CCND1	1.25438
CCND2	0.500113
CCND3	0.180419
CCNDBP1	0.100333
CCNE1	0.280122
CCNE2	0.123742
CCNG1	0.0834663
CCNG2	0.205272
CCNH	0.142867
CCNI	0.131927
CCNI2	0.0294819
CCNJ	0.0299233
CCNJL	0.0516916
CCNK	0.137619
CCNL1	0.0573802
CCNL2	0.0351327
CCNO	1.28041
CCNT1	0.0918712
CCNT2	0.0215312
CCNY	0.145277
CCNYL1	0.119927
CCNYL3	0.0152858
CCPG1	0.0905514
CCR1	0.139253
CCR2	0.00695418
CCR3	0.00921489
CCR4	0.0479285
CCR5	0.0120368
CCR6	0.111413
CCR7	0.837286
CCR9	0.0151431
CCRL2	0.0323066
CCRN4L	0.478267
CCS	0.159108
CCSAP	0.0223405
CCSER1	0.0171959
CCSER2	0.151745
CCT2	0.316254
CCT3	0.201214
CCT5	0.243532
CCT6A	0.197768
CCT6B	0.155168
CCT6P1	0.0185126
CCT6P3	0.0800946
CCT7	0.14661
CCT8	0.223108
CCT8L1P	0.0102388
CCT8L2	0.0204976
CCZ1	0.0558736
CCZ1B	0.30977
CD101	0.017111
CD109	0.119769
CD14	0.676756
CD151	0.314875
CD160	0.0543326
